,job_title,job_link,company_name,company_link,salary,currency,category,contract,experience,benefit,requirement,industry,company_size,company_location,job_location,posted,updated,scrapped_time
629,Business Development,https://glints.com/vn/opportunities/jobs/business-development/5ba63d7d-3eff-4487-924b-4421740d2e87,"Playground., Ltd",https://glints.com/vn/companies/playground-ltd/b48f2965-26a7-4709-96d6-ced0a27bc156,,,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Business Development,Blockchain Knowledge,Blockchain Development,Blockchain And Marketing",,11-50 nhân viên,"Địa chỉ văn phòngThao Dien, Thu Duc city, Ho Chi Minh",Ho Chi Minh City,4 tháng trước,nhật 28 ngày trước,2022-11-11 14:50:09
630,Studio Planning Assistant,https://glints.com/vn/opportunities/jobs/studio-planning-assistant/0c44c9fa-73d0-4f57-b5c8-1e3099a5041c,Sparx* Viet Nam,https://glints.com/vn/companies/sparx-viet-nam/eb479cc6-4922-43d2-9590-4ac2bd2bd12d,,,Operations,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"English,Problem Solving,Database Administration,Administrative Assistance,Good Communication Skills",Computer Games,501 - 1000 nhân viên,,Ho Chi Minh City,30 ngày trước,nhật 28 ngày trước,2022-11-11 14:50:21
631,Front-End Developer ( React JS ),https://glints.com/vn/opportunities/jobs/front-end-developer-react-js/8561d693-c8a9-49b1-952a-f3119ae478dd,Finan,https://glints.com/vn/companies/finan/7f174009-9dd1-491d-a556-65a83215698e,USD1.000 - 3.000/month,USD,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"JavaScript,HTML5 / CSS3,Software Development",Information Technology and Services,51-200 nhân viên,"Địa chỉ văn phòng198/10E Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TPHCM",Ho Chi Minh City,31 ngày trước,nhật 31 ngày trước,2022-11-11 14:50:25
632,Brand Marketing Intern (Social Media) - Nutrition - Abbott Internship Program 2022,https://glints.com/vn/opportunities/jobs/brand-marketing-intern-social-media-nutrition-abbott-internship-program-2022/f657dad6-95ec-4ad8-a0ba-ea9e4346b679,Abbott,https://glints.com/vn/companies/abbott/2974a92d-0eb0-4ed6-a218-0eab1d65cf64,,,Marketing,Thực Tập,,,"Brand Management,Corporate Branding,Social Media Marketing,Social Media Management,Brand Marketing,Manage Digital Marketing Campaign","Health, Wellness and Fitness",1001 - 5000 nhân viên,"Địa chỉ văn phòng18 Luy Ban Bich, Tan Phu Dist, HCMC",Ho Chi Minh City,9 tháng trước,nhật 24 ngày trước,2022-11-11 14:50:34
633,[Glints 5 Ngày] Fullstack Engineer,https://glints.com/vn/opportunities/jobs/glints-5-ngay-fullstack-engineer/171c7847-7843-45f4-a1b0-0411021036cf,Centiment,https://glints.com/vn/companies/centiment/19b78973-0bd7-4206-ba73-2b7c9be1aa1d,USD2.300 - 3.200/month,USD,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Relational Databases,Laravel,Restful Api,Vuejs",,11-50 nhân viên,,Ho Chi Minh City,hôm qua,nhật hôm qua,2022-11-11 14:50:41
634,[Glints 5 Ngày] Senior Developer (Java/Python/AWS),https://glints.com/vn/opportunities/jobs/glints-5-ngay-senior-developer-java-python-aws/b2bf669a-fe10-4132-b431-3b7c2341039a,YRGLM Vietnam,https://glints.com/vn/companies/yrglm-vietnam/825215d3-36fc-4495-adfc-1a5595ce0f8b,VND30.000.000 - 40.000.000/month,VND,Software Engineering,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Backend Developer,wed development,Presentations,Ms Sql,Java,Team Work Skills,Python,Unit Test,code design",,51-200 nhân viên,,Ho Chi Minh City,15 ngày trước,nhật 4 ngày trước,2022-11-11 14:50:47
635,[Glints 5 Ngày] Content Creator Manager,https://glints.com/vn/opportunities/jobs/glints-5-ngay-content-creator-manager/26bc244e-55a1-4026-bf56-725011e2db24,Glints's Clients,https://glints.com/vn/companies/glintss-clients/1a5c073c-86b1-4a4f-9c24-200565c8f8a0,,,Marketing,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Social Media Marketing,Creative Thinking,Critical Thinking,Content Creation,Marketing Trends,Good Communication Skills,Data Analysis,Teamwork And Interpersonal Skills,Content Marketing",Human Resources,51-200 nhân viên,,Ho Chi Minh City,23 ngày trước,nhật 6 ngày trước,2022-11-11 14:50:52
636,Country Specialist (VN),https://glints.com/vn/opportunities/jobs/country-specialist-vn/54a4ad26-78e9-40c1-995b-70c151307661,Kobe Global Technologies Pte Ltd,https://glints.com/vn/companies/kobe-global-technologies-pte-ltd/4331029f-1dea-4eee-9774-a4717917690d,SGD700 - 1.000/month,SGD,Business Development / Sales,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Influencer Marketing,Social Media Marketing,Digital Marketing,Social Media,Social Media Management,KOL Influencer Marketing",Marketing and Advertising,11-50 nhân viên,,Ho Chi Minh City,5 tháng trước,nhật 5 ngày trước,2022-11-11 14:50:56
637,Nhân Viên Nhân Sự,https://glints.com/vn/opportunities/jobs/nhan-vien-nhan-su/bd069a39-541a-4f35-b055-0c5dbf734f03,Amorepacific Vietnam,https://glints.com/vn/companies/amorepacific-vietnam/75354584-7e71-4e40-b235-2a234b085f8a,,,Human Resource,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Detailed Oriented,Hard-Working,Teamwork And Interpersonal Skills",,"5001 - 10,000 nhân viên","Địa chỉ văn phòng4A Floor, Vincom Center, 72 Le Thanh Ton, Dist.1, HCMC, Vietnam",Ho Chi Minh City,7 tháng trước,nhật hôm qua,2022-11-11 14:51:01
638,Product Development Senior Officer,https://glints.com/vn/opportunities/jobs/product-development-senior-officer/3349addb-dcf8-43ba-82b7-6450a6e909d6,Indovina Bank Ltd.,https://glints.com/vn/companies/indovina-bank-ltd/cccf3947-4e32-4112-b4fb-f23c8a6d318d,IDR100 - 2.001/month,IDR,Product Management,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Product Management,Analytical Skills,Project Management,Good Communication Skills,Teamwork And Interpersonal Skills",,1001 - 5000 nhân viên,Địa chỉ văn phòng97A Nguyễn Văn Trỗi Phường 11 Quận Phú Nhuận,Ho Chi Minh City,4 tháng trước,nhật 3 tháng trước,2022-11-11 14:51:06
639, Thực tập sinh SEO,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-seo/0ace6d11-293a-440b-bd5d-c0dacd161d93,Công ty Canawan Global,https://glints.com/vn/companies/cong-ty-canawan-global/3fd79a9a-51de-4323-b714-8bd8d0fe4064,IDR2.000.000 - 4.000.000/month,IDR,Marketing,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Content Writing,Amazon Web Services,Data Analysis,Backlinks",Market Research,51-200 nhân viên,"Địa chỉ văn phòng213 Chu Văn An, P26, Q Bình Thạnh, TP HCM",Quận Bình Thạnh,3 tháng trước,nhật 3 tháng trước,2022-11-11 14:51:11
640,[Đà Nẵng] Credit Officer (Nhân Viên Thẩm Định),https://glints.com/vn/opportunities/jobs/da-nang-credit-officer-nhan-vien-tham-dinh/582229a1-944a-4573-8096-eb187fc46b43,"Chailease International Leasing Co., Ltd",https://glints.com/vn/companies/chailease-international-leasing-co-ltd/901dc6e2-0d19-4cdb-a0b1-4a32d68f3cff,,,Finance,Việc làm fulltime,Dưới một năm kinh nghiệm,,"English,Analytical Skills,Microsoft Office",Financial Services,501 - 1000 nhân viên,"Địa chỉ văn phòngLầu 28, Cao ốc Saigon Trade Centre 37 Tôn Ðức Thắng, Phường Bến Nghé, Quận 1, Tp. HCM, Việt Nam",Da Nang,17 ngày trước,nhật 17 ngày trước,2022-11-11 14:51:14
641,[Hải Phòng] Credit Officer (Nhân Viên Thẩm Định),https://glints.com/vn/opportunities/jobs/hai-phong-credit-officer-nhan-vien-tham-dinh/45c39113-0cbb-4f7b-a4d4-9cd0dc41a801,"Chailease International Leasing Co., Ltd",https://glints.com/vn/companies/chailease-international-leasing-co-ltd/901dc6e2-0d19-4cdb-a0b1-4a32d68f3cff,,,Finance,Việc làm fulltime,Dưới một năm kinh nghiệm,,"English,Analytical Skills,Microsoft Office",Financial Services,501 - 1000 nhân viên,"Địa chỉ văn phòngLầu 28, Cao ốc Saigon Trade Centre 37 Tôn Ðức Thắng, Phường Bến Nghé, Quận 1, Tp. HCM, Việt Nam",Hải Phòng,17 ngày trước,nhật 17 ngày trước,2022-11-11 14:51:19
642,[HN] Credit Officer (Nhân Viên Thẩm Định),https://glints.com/vn/opportunities/jobs/hn-credit-officer-nhan-vien-tham-dinh/cae13409-871e-4d8a-ae57-851bd8ac145c,"Chailease International Leasing Co., Ltd",https://glints.com/vn/companies/chailease-international-leasing-co-ltd/901dc6e2-0d19-4cdb-a0b1-4a32d68f3cff,,,Finance,Việc làm fulltime,Dưới một năm kinh nghiệm,,"English,Analytical Skills,Microsoft Office",Financial Services,501 - 1000 nhân viên,"Địa chỉ văn phòngLầu 28, Cao ốc Saigon Trade Centre 37 Tôn Ðức Thắng, Phường Bến Nghé, Quận 1, Tp. HCM, Việt Nam",Hà Nội,17 ngày trước,nhật 17 ngày trước,2022-11-11 14:51:24
643,[HCM] Credit Officer (Nhân Viên Thẩm Định),https://glints.com/vn/opportunities/jobs/hcm-credit-officer-nhan-vien-tham-dinh/3a6cf4d3-90d2-4e5c-84ae-fc8596ab4976,"Chailease International Leasing Co., Ltd",https://glints.com/vn/companies/chailease-international-leasing-co-ltd/901dc6e2-0d19-4cdb-a0b1-4a32d68f3cff,,,Finance,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Work Under Pressure,English,Analytical Skills,Microsoft Office",Financial Services,501 - 1000 nhân viên,"Địa chỉ văn phòngLầu 28, Cao ốc Saigon Trade Centre 37 Tôn Ðức Thắng, Phường Bến Nghé, Quận 1, Tp. HCM, Việt Nam",Ho Chi Minh City,17 ngày trước,nhật 9 ngày trước,2022-11-11 14:51:30
644,Performance Marketing Executive (Junior),https://glints.com/vn/opportunities/jobs/performance-marketing-executive-junior/277e67e5-0fd4-48dd-9931-5376c474ba46,Spiderbox Design,https://glints.com/vn/companies/spiderbox-design/e003b9c8-1b0e-452d-bb26-abf1b9638f36,VND10.000.000 - 12.000.000/year,VND,Marketing,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Performance Marketing,English Speaking,Facebook Ads",Marketing and Advertising,11-50 nhân viên,,Ho Chi Minh City,6 tháng trước,nhật 8 ngày trước,2022-11-11 14:51:36
645,Nhân viên Kế toán tổng hợp - Accountant,https://glints.com/vn/opportunities/jobs/nhan-vien-ke-toan-tong-hop-accountant/d45cdb29-a9e7-472e-9c1b-b2607e2545d5,JT Platform,https://glints.com/vn/companies/jt-platform/877dedfd-bdf7-43e0-ad87-df4faf8fd679,IDR100 - 200/month,IDR,Finance,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Proactive And Fast Learner,Problem Solving,Careful,High responsibility",Machinery,11-50 nhân viên,"Địa chỉ văn phòngSố 2 Hồ Tùng Mậu, phường Mai Dịch, Cầu Giấy",Hà Nội,3 tháng trước,nhật 17 ngày trước,2022-11-11 14:51:42
646,Trade Marketing (Đi Làm Ngay),https://glints.com/vn/opportunities/jobs/trade-marketing-di-lam-ngay/1b74a607-3805-4e49-a27d-b783d5850c89,"Heramo Co., Ltd",https://glints.com/vn/companies/heramo-co-ltd/583be30f-b179-4a90-8ac8-8d6d5a04bb18,VND8.000.000 - 9.000.000/month,VND,Marketing,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Marketing,Giao Tiếp,Trade Marketing",Information Technology and Services,51-200 nhân viên,"Địa chỉ văn phòng1459 Phan Van Tri, Ward 10, Go Vap District",Ho Chi Minh City,11 ngày trước,nhật 10 ngày trước,2022-11-11 14:51:47
647,SENIOR STRATEGIC PLANNER,https://glints.com/vn/opportunities/jobs/senior-strategic-planner/7d99cc54-709f-4cb9-b3a9-79eabac93e37,MEKONG COMMUNICATIONS ,https://glints.com/vn/companies/mekong-communications/d98f1996-d978-4701-b8b2-9af48321c949,,,Marketing,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Digital Strategy,Strategic Thinking,Work Independently",,51-200 nhân viên,"Địa chỉ văn phòng58 Võ Văn Tần, phường Võ Thị Sáu, Quận 3, TP.HCM",Ho Chi Minh City,1 tháng trước,nhật 24 ngày trước,2022-11-11 14:51:52
648,Thực Tập Sinh,https://glints.com/vn/opportunities/jobs/thuc-tap-sinh/aab056f1-a6af-4e5c-9139-b897cdb6e9db,CÔNG TY TNHH DATACARE,https://glints.com/vn/companies/cong-ty-tnhh-datacare/e11b8f42-e214-45df-bc10-19822d12107a,VND1.000.000 - 3.000.000/month,VND,Business Development / Sales,Thực Tập,Dưới một năm kinh nghiệm,,"Social Media,Sales and Marketing,Content Writer",,51-200 nhân viên,"Địa chỉ văn phòngTầng 1, 205/14 CMT8, Phường 4, Quận 3",Ho Chi Minh City,1 tháng trước,nhật 1 tháng trước,2022-11-11 14:51:55
649,Assistant Project Management (Intern),https://glints.com/vn/opportunities/jobs/assistant-project-management-intern/a536f636-08de-4157-813b-cb3a2feef07c,Creatory,https://glints.com/vn/companies/creatory/1be5c816-3cd6-4d37-a198-a87b020ff9b4,,,Operations,Thực Tập,Dưới một năm kinh nghiệm,,"Detailed Oriented,Project Management,Organization Skills,Fluent In English Both Oral And Written,Careful,Agile Project Management",Online Media,51-200 nhân viên,"Địa chỉ văn phòng77 Doan Nhu Hai, Dist 4",Ho Chi Minh City,2 ngày trước,nhật 2 ngày trước,2022-11-11 14:52:01
650,NHÂN VIÊN KINH DOANH (DỊCH VỤ NHA KHOA),https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh-dich-vu-nha-khoa/d3e8ccf7-9474-4cf2-a700-5aa13ec16857,CÔNG TY CỔ PHẦN CÔNG NGHỆ DNG,https://glints.com/vn/companies/cong-ty-co-phan-cong-nghe-dng/b9c970b8-61dd-4de9-b723-a6532ff42e2e,VND7.000.000 - 15.000.000/month,VND,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Patience and Friendly,Creative And Passionate,Diligent And Resourceful,Fluent In Vietnamese","Health, Wellness and Fitness",501 - 1000 nhân viên,"Địa chỉ văn phòng84 Nguyễn Háo Vĩnh, Phường Tân Quý, Quận Tân Phú.",Ho Chi Minh City,hôm qua,nhật hôm qua,2022-11-11 14:52:06
651,Strategic Planning Lead,https://glints.com/vn/opportunities/jobs/strategic-planning-lead/5515c74b-249e-4817-865f-dd9fac17c6d4,Creatory,https://glints.com/vn/companies/creatory/1be5c816-3cd6-4d37-a198-a87b020ff9b4,USD2.000 - 2.500/month,USD,Marketing,Việc làm fulltime,5 - 10 năm kinh nghiệm,,"Market Intelligence,Digital Strategy,Strategic Thinking,Statistical Data Analysis,Marketing Strategy,Data Analysis,Marketing Planning,Strategic Planning,Content Strategy",Online Media,51-200 nhân viên,"Địa chỉ văn phòng77 Doan Nhu Hai, Dist 4",Ho Chi Minh City,31 ngày trước,nhật 25 ngày trước,2022-11-11 14:52:11
652,Senior Event Coordinator And Sale Support,https://glints.com/vn/opportunities/jobs/senior-event-coordinator-and-sale-support/5c1dd0cb-d660-4136-97af-1832487a3dc6,Focus Learning Academy,https://glints.com/vn/companies/focus-learning-academy/58b6333d-5d62-470b-96aa-ef5d2450dc92,,,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Chỉnh Sửa Ảnh/video,Tốt Nghiệp Đại Học,Truyền Thông Báo Chí",Primary/Secondary Education,201-500 nhân viên,"Địa chỉ văn phòng15 (Bên phải) Hoàng Hoa Thám, Phường 6, Quận Bình Thạnh, TP.HCM",Ho Chi Minh City,2 tháng trước,nhật 2 tháng trước,2022-11-11 14:52:15
653,Lập Trình Viên Java,https://glints.com/vn/opportunities/jobs/lap-trinh-vien-java/83a8e17c-b6bf-47fe-ba6f-c97b7ac24040,Công ty TNHH Giải pháp Công nghệ MIGI,https://glints.com/vn/companies/cong-ty-tnhh-giai-phap-cong-nghe-migi/76ea24c8-7374-4c8a-a7a2-1cfbe498107b,VND10.000.000 - 35.000.000/month,VND,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Spring Framework,Giới Tính Nam,Java Programming",Information Technology and Services,51-200 nhân viên,"Địa chỉ văn phòngTầng 6, số 20 Đồng Bát, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội.",Hà Nội,25 ngày trước,nhật 25 ngày trước,2022-11-11 14:52:18
654,Functional Consultant ,https://glints.com/vn/opportunities/jobs/functional-consultant/6abb4f9d-24ed-4223-8405-fbdf5f59a0b2,Kyanon Digital,https://glints.com/vn/companies/kyanon-digital/8c4ffc91-1d33-4c74-8677-3069d1622702,,,Consulting,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"English,Agile Methodologies,Business Analyst",Information Technology and Services,201-500 nhân viên,"Địa chỉ văn phòng294 - 296 Trường Sa, P2, Quận Phú Nhuận Thành phố Hồ Chí Minh",Ho Chi Minh City,3 tháng trước,nhật 17 ngày trước,2022-11-11 14:52:25
655,Fresher Python,https://glints.com/vn/opportunities/jobs/fresher-python/a0bcc34e-6f45-4d46-ac22-66ae80780e01,BE EARNING,https://glints.com/vn/companies/be-earning/6c00bb39-8b1c-4c8a-a514-bac2894af384,USD800 - 1.500/month,USD,Software Engineering,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"JavaScript,MySQL,Python",Financial Services,51-200 nhân viên,"Địa chỉ văn phòngSố 47 đường Điện Biên Phủ, Phường Đa Kao, Quận 1, TP Hồ Chí Minh",Ho Chi Minh City,1 tháng trước,nhật 30 ngày trước,2022-11-11 14:52:28
656,Digital Marketing Specialist,https://glints.com/vn/opportunities/jobs/digital-marketing-specialist/7cea51df-18c4-4147-8f11-0467c422b5e6,Công ty TNHH Koidra Tech,https://glints.com/vn/companies/cong-ty-tnhh-koidra-tech/a31e3622-ebf5-44e7-b089-d97864e29712,USD1.000 - 2.500/month,USD,Marketing,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Marketing,English Language,Digital Marketing,Social Media,SEO,LinkedIn,Google Ads",Computer Software,11-50 nhân viên,"Địa chỉ văn phòng10 Tạ Hiện, P. Thạnh Mỹ Lợi, TP. Thủ Đức, TP. HCM",Ho Chi Minh City,17 ngày trước,nhật 14 ngày trước,2022-11-11 14:52:33
657,Tuyên dụng nhân viên chăm sóc khách hàng ,https://glints.com/vn/opportunities/jobs/tuyen-dung-nhan-vien-cham-soc-khach-hang/1edb02c2-26f5-42f7-9900-8c24c1a9ac71,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HOME TV,https://glints.com/vn/companies/cong-ty-tnhh-thuong-mai-dich-vu-home-tv/440440de-e200-45eb-9d1e-93bb06e5eac6,,,Business Development / Sales,Việc làm fulltime,,,"Communication Skills,Communication,Presentation Skills",,11-50 nhân viên,"Địa chỉ văn phòngTầng 03 Tòa Nhà Hải Âu, Số 39B Trường Sơn, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh, Việt Nam",Ho Chi Minh City,30 ngày trước,nhật 30 ngày trước,2022-11-11 14:52:36
658,NHÂN VIÊN KINH DOANH (DỊCH VỤ NHA KHOA),https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh-dich-vu-nha-khoa/317918d2-da94-48b3-8fda-64166f6a4eb5,CÔNG TY CỔ PHẦN CÔNG NGHỆ DNG,https://glints.com/vn/companies/cong-ty-co-phan-cong-nghe-dng/b9c970b8-61dd-4de9-b723-a6532ff42e2e,VND9.000.000 - 15.000.000/month,VND,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Patience and Friendly,Friendly And Strict,Diligent And Resourceful","Health, Wellness and Fitness",501 - 1000 nhân viên,"Địa chỉ văn phòng84 Nguyễn Háo Vĩnh, Phường Tân Quý, Quận Tân Phú.",Ho Chi Minh City,16 ngày trước,nhật 9 ngày trước,2022-11-11 14:52:40
659,KEY ACCOUNT SUPERVISOR,https://glints.com/vn/opportunities/jobs/key-account-supervisor/c21b3b65-7353-4968-88b4-45c809aaad56,GOODFOOD,https://glints.com/vn/companies/goodfood/e9c8a549-9b74-4d5b-96b1-070bbeaec530,IDR100 - 200/month,IDR,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"English Communication,Management,Key Account Management",Food & Beverages,201-500 nhân viên,,Ho Chi Minh City,1 tháng trước,nhật 1 tháng trước,2022-11-11 14:52:45
660,Product Designer,https://glints.com/vn/opportunities/jobs/product-designer/ad9ee30f-0356-4be4-8b07-70748e59d1c3,Opencommerce Group,https://glints.com/vn/companies/opencommerce-group/6fe7f07e-dd42-4a0a-99ba-c5c339052839,VND15.000.000 - 20.000.000/month,VND,Design,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Web Designer,UI/UX Design,UI Designer",Information Technology and Services,201-500 nhân viên,"Địa chỉ văn phòngSố 130 ngõ 360 Xã Đàn, Q. Đống Đa, Hà Nội",Hà Nội,3 tháng trước,nhật 29 ngày trước,2022-11-11 14:52:49
661,NHÂN VIÊN TÍN DỤNG,https://glints.com/vn/opportunities/jobs/nhan-vien-tin-dung/8bb2eaec-e0c0-4825-a435-9f2a4295cc27,Ngân Hàng Tmcp Tiên Phong - Khối Khách Hàng Cá Nhân,https://glints.com/vn/companies/ngan-hang-tmcp-tien-phong-khoi-khach-hang-ca-nhan/f7bbb682-37eb-46d2-87b8-481f278f810d,VND5.000.000 - 15.000.000/month,VND,Finance,Việc làm fulltime,,,"Communication,Strategic Planning,Teamwork And Interpersonal Skills",,1001 - 5000 nhân viên,"Địa chỉ văn phòngSố 127 đường 3/2, phường 1, Đà Lạt, Lâm Đồng",Ðà Lạt,10 ngày trước,nhật 10 ngày trước,2022-11-11 14:52:56
662,Financial Assistant ,https://glints.com/vn/opportunities/jobs/financial-assistant/40914836-5382-4a3f-8649-28fac384ae0c,EzyRemit Worldwide,https://glints.com/vn/companies/ezyremit-worldwide/f783caa2-f8aa-4fe4-ad09-c454699b60cd,,,Finance,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Problem Solving And Time Management,Microsoft Excel,Detailed Oriented",,11-50 nhân viên,"Địa chỉ văn phòng56 Nguyễn Đình Chiểu, Đa Kao, Quận 1, Thành phố Hồ Chí Minh",Ho Chi Minh City,5 tháng trước,nhật 28 ngày trước,2022-11-11 14:53:00
663,Business Development Executive,https://glints.com/vn/opportunities/jobs/business-development-executive/2b03f954-cc18-4e54-926b-eacc880ae984,Bss Group,https://glints.com/vn/companies/bss-group/c430e2c8-068c-46c5-bfea-4f8e5c774b31,USD1.000/month,USD,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Marketing,Bachelor’s Degree,Fluent In English Both Oral And Written",Information Technology and Services,51-200 nhân viên,"Địa chỉ văn phòngTầng 18 tòa nhà Viwaseen, số 48 Tố Hữu, Nam Từ Liêm, Hà Nội",Hà Nội,25 ngày trước,nhật 24 ngày trước,2022-11-11 14:53:05
664,Business Development Executive,https://glints.com/vn/opportunities/jobs/business-development-executive/b9e1d4e9-ec49-4820-a14a-5282100b3b71,Bss Group,https://glints.com/vn/companies/bss-group/c430e2c8-068c-46c5-bfea-4f8e5c774b31,USD1.000/month,USD,Business Development / Sales,Việc làm fulltime,Dưới một năm kinh nghiệm,,"Bachelor’s Degree,Critical Thinking Skills,Fluent In English Both Oral And Written",Information Technology and Services,51-200 nhân viên,"Địa chỉ văn phòngTầng 18 tòa nhà Viwaseen, số 48 Tố Hữu, Nam Từ Liêm, Hà Nội",Hà Nội,25 ngày trước,nhật 25 ngày trước,2022-11-11 14:53:09
665,Creative Content Specialist,https://glints.com/vn/opportunities/jobs/creative-content-specialist/95e543ae-b084-47e4-be96-737403cd5c38,Ghn Express,https://glints.com/vn/companies/ghn-express/52ca6e86-212d-4b52-abb7-69e8f491a0a1,VND16.000.000 - 20.000.000/month,VND,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Search Engine Optimization (SEO),Writting,Content Writing,SEO,Content Creation,Copywriting,Seo Content Writing",Logistics and Supply Chain,201-500 nhân viên,,Ho Chi Minh City,1 tháng trước,nhật 1 tháng trước,2022-11-11 14:53:14
666,[Glints 5 Ngày] Brand Manager,https://glints.com/vn/opportunities/jobs/glints-5-ngay-brand-manager/dec0e82a-aed6-4e5b-8c0c-a182d545602f,Glints's Clients,https://glints.com/vn/companies/glintss-clients/1a5c073c-86b1-4a4f-9c24-200565c8f8a0,VND60.000.000/month,VND,Marketing,Việc làm fulltime,3 - 5 năm kinh nghiệm,,"Brand Management,Brand Marketing,Beauty Industry,Brand promotion Planning,Good Communication Skills",Human Resources,51-200 nhân viên,,Ho Chi Minh City,8 ngày trước,nhật 6 ngày trước,2022-11-11 14:53:21
667,CONTENT SPECIALIST,https://glints.com/vn/opportunities/jobs/content-specialist/9421f9f8-0616-41fd-8cbd-01b851b858c9,Ghn Express,https://glints.com/vn/companies/ghn-express/52ca6e86-212d-4b52-abb7-69e8f491a0a1,VND16.000.000 - 20.000.000/month,VND,Marketing,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Content Writing,Content Creation,Creative Writing,Content Marketing,Content Strategy",Logistics and Supply Chain,201-500 nhân viên,,Ho Chi Minh City,1 tháng trước,nhật hôm qua,2022-11-11 14:53:28
668,Account Manager ,https://glints.com/vn/opportunities/jobs/account-manager/21f79e77-e362-4009-825b-4776009cba7d,YAN Digital,https://glints.com/vn/companies/yan-digital/f6bb59aa-4e03-4e16-b183-8367b811807a,,,Media & Communications,Việc làm fulltime,1 - 3 năm kinh nghiệm,,"Sales Management,Account Management,Good Communication Skills",Media Production,501 - 1000 nhân viên,,Ho Chi Minh City,5 tháng trước,nhật 17 ngày trước,2022-11-11 14:53:32
669,Tuyển dụng nhân viên Telesale part-time ,https://glints.com/vn/opportunities/jobs/tuyen-dung-nhan-vien-telesale-part-time/68706d89-fc19-401d-ad9c-d27d92de84e2,Công ty TNHH Công nghệ SOTECH Việt Nam,https://glints.com/vn/companies/cong-ty-tnhh-cong-nghe-sotech-viet-nam/eea91f92-a784-48b6-b079-e3bd67f771ce,VND2.400.000 - 3.000.000/month,VND,Business Development / Sales,Việc làm part time,,,"No Preference,Telesales,Sales",,11-50 nhân viên,"Địa chỉ văn phòngTòa nhà Việt Á, số 9 Duy Tân, Dịch Vọng Hậu, Cầu Giấy, Hà Nội",Hà Nội,7 ngày trước,nhật 7 ngày trước,2022-11-11 14:53:39
